File generated on 03-Jul-2017 10:45:04, Level:3, Processing Version: 1.0, Amount of data removed from level 1: 9.3%, Site: Diadema-2016, Instrument: SMPS_TSI, Model:3082," S/N: 3082001629001 - Sizing quantitative, Concentration qualitative", Data processing details can be found in ftp://ftp.lfa.if.usp.br/LFA_Processed_Data/DataProcessing_GoAmazon_LFA.pdf
Time(UTC), UnixTime(UTC),Number concentration (cm-3),Total volume (um3.cm-3), Mean geometric diameter Dpg (nm),,,,
12/20/2016 11:30,1482233400, NaN, NaN, NaN,,,,
12/20/2016 11:35,1482233700,24749.45,9.76,40.66,,,,
12/20/2016 11:40,1482234000,23903.84,9.31,40.99,,,,
12/20/2016 11:45,1482234300,24223.5,8.86,39.43,,,,
12/20/2016 11:50,1482234600,25276.52,8.95,39.19,,,,
12/20/2016 11:55,1482234900,25580.9,17.17,45.1,,,,
12/20/2016 12:00,1482235200,22625.24,9.41,40.99,,,,
12/20/2016 12:05,1482235500,24478.93,11.72,43,,,,
12/20/2016 12:10,1482235800,25766.19,9.76,40.53,,,,
12/20/2016 12:15,1482236100,25055.22,8.53,42.13,,,,
12/20/2016 12:20,1482236400,26097.59,8.95,42.05,,,,
12/20/2016 12:25,1482236700,20382.69,8.02,38.59,,,,
12/20/2016 12:30,1482237000,23205.19,10.19,39.17,,,,
12/20/2016 12:35,1482237300,23342.91,6.41,35.28,,,,
12/20/2016 12:40,1482237600, NaN, NaN, NaN,,,,
12/20/2016 12:45,1482237900, NaN, NaN, NaN,,,,
12/20/2016 12:50,1482238200, NaN, NaN, NaN,,,,
12/20/2016 12:55,1482238500, NaN, NaN, NaN,,,,
12/20/2016 13:00,1482238800, NaN, NaN, NaN,,,,
12/20/2016 13:05,1482239100, NaN, NaN, NaN,,,,
12/20/2016 13:10,1482239400, NaN, NaN, NaN,,,,
12/20/2016 13:15,1482239700, NaN, NaN, NaN,,,,
12/20/2016 13:20,1482240000, NaN, NaN, NaN,,,,
12/20/2016 13:25,1482240300, NaN, NaN, NaN,,,,
12/20/2016 13:30,1482240600, NaN, NaN, NaN,,,,
12/20/2016 13:35,1482240900, NaN, NaN, NaN,,,,
12/20/2016 13:40,1482241200, NaN, NaN, NaN,,,,
12/20/2016 13:45,1482241500, NaN, NaN, NaN,,,,
12/20/2016 13:50,1482241800, NaN, NaN, NaN,,,,
12/20/2016 13:55,1482242100, NaN, NaN, NaN,,,,
12/20/2016 14:00,1482242400, NaN, NaN, NaN,,,,
12/20/2016 14:05,1482242700, NaN, NaN, NaN,,,,
12/20/2016 14:10,1482243000, NaN, NaN, NaN,,,,
12/20/2016 14:15,1482243300, NaN, NaN, NaN,,,,
12/20/2016 14:20,1482243600, NaN, NaN, NaN,,,,
12/20/2016 14:25,1482243900, NaN, NaN, NaN,,,,
12/20/2016 14:30,1482244200, NaN, NaN, NaN,,,,
12/20/2016 14:35,1482244500, NaN, NaN, NaN,,,,
12/20/2016 14:40,1482244800, NaN, NaN, NaN,,,,
12/20/2016 14:45,1482245100, NaN, NaN, NaN,,,,
12/20/2016 14:50,1482245400, NaN, NaN, NaN,,,,
12/20/2016 14:55,1482245700, NaN, NaN, NaN,,,,
12/20/2016 15:00,1482246000, NaN, NaN, NaN,,,,
12/20/2016 15:05,1482246300, NaN, NaN, NaN,,,,
12/20/2016 15:10,1482246600, NaN, NaN, NaN,,,,
12/20/2016 15:15,1482246900, NaN, NaN, NaN,,,,
12/20/2016 15:20,1482247200, NaN, NaN, NaN,,,,
12/20/2016 15:25,1482247500, NaN, NaN, NaN,,,,
12/20/2016 15:30,1482247800, NaN, NaN, NaN,,,,
12/20/2016 15:35,1482248100, NaN, NaN, NaN,,,,
12/20/2016 15:40,1482248400, NaN, NaN, NaN,,,,
12/20/2016 15:45,1482248700,22860.14,21.5,48.34,,,,
12/20/2016 15:50,1482249000,19115.71,6.33,46.67,,,,
12/20/2016 15:55,1482249300,18682.64,5.29,45.73,,,,
12/20/2016 16:00,1482249600,23116.88,5.78,48.02,,,,
12/20/2016 16:05,1482249900,19981.55,5.81,47.06,,,,
12/20/2016 16:10,1482250200,24972.09,6.16,44.1,,,,
12/20/2016 16:15,1482250500,21822.98,6.16,48.69,,,,
12/20/2016 16:20,1482250800,24276.05,6.28,45.78,,,,
12/20/2016 16:25,1482251100,18043.59,5.55,48.02,,,,
12/20/2016 16:30,1482251400,19366.62,6.47,48.26,,,,
12/20/2016 16:35,1482251700,20596.22,7.12,48.66,,,,
12/20/2016 16:40,1482252000,22211.81,10.41,48.82,,,,
12/20/2016 16:45,1482252300,16590.74,5.59,47.68,,,,
12/20/2016 16:50,1482252600,16033.98,4.9,46.77,,,,
12/20/2016 16:55,1482252900,16613.64,5.76,49.93,,,,
12/20/2016 17:00,1482253200,17581.98,5.64,49.48,,,,
12/20/2016 17:05,1482253500,17668.28,6.24,51.12,,,,
12/20/2016 17:10,1482253800,18806.72,6.24,49.86,,,,
12/20/2016 17:15,1482254100,20215.95,6.81,49.37,,,,
12/20/2016 17:20,1482254400,19581.59,5.91,49.9,,,,
12/20/2016 17:25,1482254700,20802.26,5.74,49.45,,,,
12/20/2016 17:30,1482255000,22248.28,6.38,49.01,,,,
12/20/2016 17:35,1482255300,21369.84,6.19,51.65,,,,
12/20/2016 17:40,1482255600,23043.84,7.21,52.87,,,,
12/20/2016 17:45,1482255900,22661.59,7.57,53.7,,,,
12/20/2016 17:50,1482256200,21504.43,6.64,52.22,,,,
12/20/2016 17:55,1482256500,17014.55,5.38,48.26,,,,
12/20/2016 18:00,1482256800,18839.5,5.76,41.58,,,,
12/20/2016 18:05,1482257100,16625.6,4.84,41.34,,,,
12/20/2016 18:10,1482257400,14132.52,4.72,43.39,,,,
12/20/2016 18:15,1482257700,16066.12,5.4,42.33,,,,
12/20/2016 18:20,1482258000,18850.03,5.88,40.79,,,,
12/20/2016 18:25,1482258300,15999.79,5.45,42.1,,,,
12/20/2016 18:30,1482258600,10742.95,4.02,41.11,,,,
12/20/2016 18:35,1482258900,8652.78,3.05,38.69,,,,
12/20/2016 18:40,1482259200,6316.16,2.48,44.48,,,,
12/20/2016 18:45,1482259500, NaN, NaN, NaN,,,,
12/20/2016 18:50,1482259800, NaN, NaN, NaN,,,,
12/20/2016 18:55,1482260100, NaN, NaN, NaN,,,,
12/20/2016 19:00,1482260400, NaN, NaN, NaN,,,,
12/20/2016 19:05,1482260700, NaN, NaN, NaN,,,,
12/20/2016 19:10,1482261000, NaN, NaN, NaN,,,,
12/20/2016 19:15,1482261300, NaN, NaN, NaN,,,,
12/20/2016 19:20,1482261600, NaN, NaN, NaN,,,,
12/20/2016 19:25,1482261900, NaN, NaN, NaN,,,,
12/20/2016 19:30,1482262200, NaN, NaN, NaN,,,,
12/20/2016 19:35,1482262500, NaN, NaN, NaN,,,,
12/20/2016 19:40,1482262800, NaN, NaN, NaN,,,,
12/20/2016 19:45,1482263100, NaN, NaN, NaN,,,,
12/20/2016 19:50,1482263400, NaN, NaN, NaN,,,,
12/20/2016 19:55,1482263700, NaN, NaN, NaN,,,,
12/20/2016 20:00,1482264000, NaN, NaN, NaN,,,,
12/20/2016 20:05,1482264300, NaN, NaN, NaN,,,,
12/20/2016 20:10,1482264600, NaN, NaN, NaN,,,,
12/20/2016 20:15,1482264900, NaN, NaN, NaN,,,,
12/20/2016 20:20,1482265200, NaN, NaN, NaN,,,,
12/20/2016 20:25,1482265500, NaN, NaN, NaN,,,,
12/20/2016 20:30,1482265800, NaN, NaN, NaN,,,,
12/20/2016 20:35,1482266100, NaN, NaN, NaN,,,,
12/20/2016 20:40,1482266400, NaN, NaN, NaN,,,,
12/20/2016 20:45,1482266700, NaN, NaN, NaN,,,,
12/20/2016 20:50,1482267000, NaN, NaN, NaN,,,,
12/20/2016 20:55,1482267300, NaN, NaN, NaN,,,,
12/20/2016 21:00,1482267600, NaN, NaN, NaN,,,,
12/20/2016 21:05,1482267900, NaN, NaN, NaN,,,,
12/20/2016 21:10,1482268200, NaN, NaN, NaN,,,,
12/20/2016 21:15,1482268500, NaN, NaN, NaN,,,,
12/20/2016 21:20,1482268800, NaN, NaN, NaN,,,,
12/20/2016 21:25,1482269100, NaN, NaN, NaN,,,,
12/20/2016 21:30,1482269400, NaN, NaN, NaN,,,,
12/20/2016 21:35,1482269700, NaN, NaN, NaN,,,,
12/20/2016 21:40,1482270000, NaN, NaN, NaN,,,,
12/20/2016 21:45,1482270300, NaN, NaN, NaN,,,,
12/20/2016 21:50,1482270600, NaN, NaN, NaN,,,,
12/20/2016 21:55,1482270900, NaN, NaN, NaN,,,,
12/20/2016 22:00,1482271200, NaN, NaN, NaN,,,,
12/20/2016 22:05,1482271500, NaN, NaN, NaN,,,,
12/20/2016 22:10,1482271800, NaN, NaN, NaN,,,,
12/20/2016 22:15,1482272100, NaN, NaN, NaN,,,,
12/20/2016 22:20,1482272400, NaN, NaN, NaN,,,,
12/20/2016 22:25,1482272700, NaN, NaN, NaN,,,,
12/20/2016 22:30,1482273000, NaN, NaN, NaN,,,,
12/20/2016 22:35,1482273300, NaN, NaN, NaN,,,,
12/20/2016 22:40,1482273600, NaN, NaN, NaN,,,,
12/20/2016 22:45,1482273900, NaN, NaN, NaN,,,,
12/20/2016 22:50,1482274200, NaN, NaN, NaN,,,,
12/20/2016 22:55,1482274500, NaN, NaN, NaN,,,,
12/20/2016 23:00,1482274800, NaN, NaN, NaN,,,,
12/20/2016 23:05,1482275100, NaN, NaN, NaN,,,,
12/20/2016 23:10,1482275400, NaN, NaN, NaN,,,,
12/20/2016 23:15,1482275700, NaN, NaN, NaN,,,,
12/20/2016 23:20,1482276000, NaN, NaN, NaN,,,,
12/20/2016 23:25,1482276300, NaN, NaN, NaN,,,,
12/20/2016 23:30,1482276600, NaN, NaN, NaN,,,,
12/20/2016 23:35,1482276900, NaN, NaN, NaN,,,,
12/20/2016 23:40,1482277200, NaN, NaN, NaN,,,,
12/20/2016 23:45,1482277500, NaN, NaN, NaN,,,,
12/20/2016 23:50,1482277800, NaN, NaN, NaN,,,,
12/20/2016 23:55,1482278100, NaN, NaN, NaN,,,,
12/21/2016 0:00,1482278400, NaN, NaN, NaN,,,,
12/21/2016 0:05,1482278700, NaN, NaN, NaN,,,,
12/21/2016 0:10,1482279000, NaN, NaN, NaN,,,,
12/21/2016 0:15,1482279300, NaN, NaN, NaN,,,,
12/21/2016 0:20,1482279600, NaN, NaN, NaN,,,,
12/21/2016 0:25,1482279900, NaN, NaN, NaN,,,,
12/21/2016 0:30,1482280200, NaN, NaN, NaN,,,,
12/21/2016 0:35,1482280500, NaN, NaN, NaN,,,,
12/21/2016 0:40,1482280800, NaN, NaN, NaN,,,,
12/21/2016 0:45,1482281100, NaN, NaN, NaN,,,,
12/21/2016 0:50,1482281400, NaN, NaN, NaN,,,,
12/21/2016 0:55,1482281700, NaN, NaN, NaN,,,,
12/21/2016 1:00,1482282000, NaN, NaN, NaN,,,,
12/21/2016 1:05,1482282300, NaN, NaN, NaN,,,,
12/21/2016 1:10,1482282600, NaN, NaN, NaN,,,,
12/21/2016 1:15,1482282900, NaN, NaN, NaN,,,,
12/21/2016 1:20,1482283200, NaN, NaN, NaN,,,,
12/21/2016 1:25,1482283500, NaN, NaN, NaN,,,,
12/21/2016 1:30,1482283800, NaN, NaN, NaN,,,,
12/21/2016 1:35,1482284100, NaN, NaN, NaN,,,,
12/21/2016 1:40,1482284400, NaN, NaN, NaN,,,,
12/21/2016 1:45,1482284700, NaN, NaN, NaN,,,,
12/21/2016 1:50,1482285000, NaN, NaN, NaN,,,,
12/21/2016 1:55,1482285300, NaN, NaN, NaN,,,,
12/21/2016 2:00,1482285600, NaN, NaN, NaN,,,,
12/21/2016 2:05,1482285900, NaN, NaN, NaN,,,,
12/21/2016 2:10,1482286200, NaN, NaN, NaN,,,,
12/21/2016 2:15,1482286500, NaN, NaN, NaN,,,,
12/21/2016 2:20,1482286800, NaN, NaN, NaN,,,,
12/21/2016 2:25,1482287100, NaN, NaN, NaN,,,,
12/21/2016 2:30,1482287400, NaN, NaN, NaN,,,,
12/21/2016 2:35,1482287700, NaN, NaN, NaN,,,,
12/21/2016 2:40,1482288000, NaN, NaN, NaN,,,,
12/21/2016 2:45,1482288300, NaN, NaN, NaN,,,,
12/21/2016 2:50,1482288600, NaN, NaN, NaN,,,,
12/21/2016 2:55,1482288900, NaN, NaN, NaN,,,,
12/21/2016 3:00,1482289200, NaN, NaN, NaN,,,,
12/21/2016 3:05,1482289500, NaN, NaN, NaN,,,,
12/21/2016 3:10,1482289800, NaN, NaN, NaN,,,,
12/21/2016 3:15,1482290100, NaN, NaN, NaN,,,,
12/21/2016 3:20,1482290400, NaN, NaN, NaN,,,,
12/21/2016 3:25,1482290700, NaN, NaN, NaN,,,,
12/21/2016 3:30,1482291000, NaN, NaN, NaN,,,,
12/21/2016 3:35,1482291300, NaN, NaN, NaN,,,,
12/21/2016 3:40,1482291600, NaN, NaN, NaN,,,,
12/21/2016 3:45,1482291900, NaN, NaN, NaN,,,,
12/21/2016 3:50,1482292200, NaN, NaN, NaN,,,,
12/21/2016 3:55,1482292500, NaN, NaN, NaN,,,,
12/21/2016 4:00,1482292800, NaN, NaN, NaN,,,,
12/21/2016 4:05,1482293100, NaN, NaN, NaN,,,,
12/21/2016 4:10,1482293400, NaN, NaN, NaN,,,,
12/21/2016 4:15,1482293700, NaN, NaN, NaN,,,,
12/21/2016 4:20,1482294000, NaN, NaN, NaN,,,,
12/21/2016 4:25,1482294300, NaN, NaN, NaN,,,,
12/21/2016 4:30,1482294600, NaN, NaN, NaN,,,,
12/21/2016 4:35,1482294900, NaN, NaN, NaN,,,,
12/21/2016 4:40,1482295200, NaN, NaN, NaN,,,,
12/21/2016 4:45,1482295500, NaN, NaN, NaN,,,,
12/21/2016 4:50,1482295800, NaN, NaN, NaN,,,,
12/21/2016 4:55,1482296100, NaN, NaN, NaN,,,,
12/21/2016 5:00,1482296400, NaN, NaN, NaN,,,,
12/21/2016 5:05,1482296700, NaN, NaN, NaN,,,,
12/21/2016 5:10,1482297000, NaN, NaN, NaN,,,,
12/21/2016 5:15,1482297300, NaN, NaN, NaN,,,,
12/21/2016 5:20,1482297600, NaN, NaN, NaN,,,,
12/21/2016 5:25,1482297900, NaN, NaN, NaN,,,,
12/21/2016 5:30,1482298200, NaN, NaN, NaN,,,,
12/21/2016 5:35,1482298500, NaN, NaN, NaN,,,,
12/21/2016 5:40,1482298800, NaN, NaN, NaN,,,,
12/21/2016 5:45,1482299100, NaN, NaN, NaN,,,,
12/21/2016 5:50,1482299400, NaN, NaN, NaN,,,,
12/21/2016 5:55,1482299700, NaN, NaN, NaN,,,,
12/21/2016 6:00,1482300000, NaN, NaN, NaN,,,,
12/21/2016 6:05,1482300300, NaN, NaN, NaN,,,,
12/21/2016 6:10,1482300600, NaN, NaN, NaN,,,,
12/21/2016 6:15,1482300900, NaN, NaN, NaN,,,,
12/21/2016 6:20,1482301200, NaN, NaN, NaN,,,,
12/21/2016 6:25,1482301500, NaN, NaN, NaN,,,,
12/21/2016 6:30,1482301800, NaN, NaN, NaN,,,,
12/21/2016 6:35,1482302100, NaN, NaN, NaN,,,,
12/21/2016 6:40,1482302400, NaN, NaN, NaN,,,,
12/21/2016 6:45,1482302700, NaN, NaN, NaN,,,,
12/21/2016 6:50,1482303000, NaN, NaN, NaN,,,,
12/21/2016 6:55,1482303300, NaN, NaN, NaN,,,,
12/21/2016 7:00,1482303600, NaN, NaN, NaN,,,,
12/21/2016 7:05,1482303900, NaN, NaN, NaN,,,,
12/21/2016 7:10,1482304200, NaN, NaN, NaN,,,,
12/21/2016 7:15,1482304500, NaN, NaN, NaN,,,,
12/21/2016 7:20,1482304800, NaN, NaN, NaN,,,,
12/21/2016 7:25,1482305100, NaN, NaN, NaN,,,,
12/21/2016 7:30,1482305400, NaN, NaN, NaN,,,,
12/21/2016 7:35,1482305700, NaN, NaN, NaN,,,,
12/21/2016 7:40,1482306000, NaN, NaN, NaN,,,,
12/21/2016 7:45,1482306300, NaN, NaN, NaN,,,,
12/21/2016 7:50,1482306600, NaN, NaN, NaN,,,,
12/21/2016 7:55,1482306900, NaN, NaN, NaN,,,,
12/21/2016 8:00,1482307200, NaN, NaN, NaN,,,,
12/21/2016 8:05,1482307500, NaN, NaN, NaN,,,,
12/21/2016 8:10,1482307800, NaN, NaN, NaN,,,,
12/21/2016 8:15,1482308100, NaN, NaN, NaN,,,,
12/21/2016 8:20,1482308400, NaN, NaN, NaN,,,,
12/21/2016 8:25,1482308700, NaN, NaN, NaN,,,,
12/21/2016 8:30,1482309000, NaN, NaN, NaN,,,,
12/21/2016 8:35,1482309300, NaN, NaN, NaN,,,,
12/21/2016 8:40,1482309600, NaN, NaN, NaN,,,,
12/21/2016 8:45,1482309900, NaN, NaN, NaN,,,,
12/21/2016 8:50,1482310200, NaN, NaN, NaN,,,,
12/21/2016 8:55,1482310500, NaN, NaN, NaN,,,,
12/21/2016 9:00,1482310800, NaN, NaN, NaN,,,,
12/21/2016 9:05,1482311100, NaN, NaN, NaN,,,,
12/21/2016 9:10,1482311400, NaN, NaN, NaN,,,,
12/21/2016 9:15,1482311700, NaN, NaN, NaN,,,,
12/21/2016 9:20,1482312000, NaN, NaN, NaN,,,,
12/21/2016 9:25,1482312300, NaN, NaN, NaN,,,,
12/21/2016 9:30,1482312600, NaN, NaN, NaN,,,,
12/21/2016 9:35,1482312900, NaN, NaN, NaN,,,,
12/21/2016 9:40,1482313200, NaN, NaN, NaN,,,,
12/21/2016 9:45,1482313500, NaN, NaN, NaN,,,,
12/21/2016 9:50,1482313800, NaN, NaN, NaN,,,,
12/21/2016 9:55,1482314100, NaN, NaN, NaN,,,,
12/21/2016 10:00,1482314400, NaN, NaN, NaN,,,,
12/21/2016 10:05,1482314700, NaN, NaN, NaN,,,,
12/21/2016 10:10,1482315000, NaN, NaN, NaN,,,,
12/21/2016 10:15,1482315300, NaN, NaN, NaN,,,,
12/21/2016 10:20,1482315600, NaN, NaN, NaN,,,,
12/21/2016 10:25,1482315900, NaN, NaN, NaN,,,,
12/21/2016 10:30,1482316200, NaN, NaN, NaN,,,,
12/21/2016 10:35,1482316500, NaN, NaN, NaN,,,,
12/21/2016 10:40,1482316800, NaN, NaN, NaN,,,,
12/21/2016 10:45,1482317100, NaN, NaN, NaN,,,,
12/21/2016 10:50,1482317400, NaN, NaN, NaN,,,,
12/21/2016 10:55,1482317700, NaN, NaN, NaN,,,,
12/21/2016 11:00,1482318000, NaN, NaN, NaN,,,,
12/21/2016 11:05,1482318300, NaN, NaN, NaN,,,,
12/21/2016 11:10,1482318600, NaN, NaN, NaN,,,,
12/21/2016 11:15,1482318900, NaN, NaN, NaN,,,,
12/21/2016 11:20,1482319200, NaN, NaN, NaN,,,,
12/21/2016 11:25,1482319500, NaN, NaN, NaN,,,,
12/21/2016 11:30,1482319800, NaN, NaN, NaN,,,,
12/21/2016 11:35,1482320100, NaN, NaN, NaN,,,,
12/21/2016 11:40,1482320400, NaN, NaN, NaN,,,,
12/21/2016 11:45,1482320700, NaN, NaN, NaN,,,,
12/21/2016 11:50,1482321000, NaN, NaN, NaN,,,,
12/21/2016 11:55,1482321300, NaN, NaN, NaN,,,,
12/21/2016 12:00,1482321600, NaN, NaN, NaN,,,,
12/21/2016 12:05,1482321900, NaN, NaN, NaN,,,,
12/21/2016 12:10,1482322200, NaN, NaN, NaN,,,,
12/21/2016 12:15,1482322500, NaN, NaN, NaN,,,,
12/21/2016 12:20,1482322800, NaN, NaN, NaN,,,,
12/21/2016 12:25,1482323100, NaN, NaN, NaN,,,,
12/21/2016 12:30,1482323400, NaN, NaN, NaN,,,,
12/21/2016 12:35,1482323700, NaN, NaN, NaN,,,,
12/21/2016 12:40,1482324000, NaN, NaN, NaN,,,,
12/21/2016 12:45,1482324300, NaN, NaN, NaN,,,,
12/21/2016 12:50,1482324600, NaN, NaN, NaN,,,,
12/21/2016 12:55,1482324900, NaN, NaN, NaN,,,,
12/21/2016 13:00,1482325200, NaN, NaN, NaN,,,,
12/21/2016 13:05,1482325500, NaN, NaN, NaN,,,,
12/21/2016 13:10,1482325800, NaN, NaN, NaN,,,,
12/21/2016 13:15,1482326100, NaN, NaN, NaN,,,,
12/21/2016 13:20,1482326400, NaN, NaN, NaN,,,,
12/21/2016 13:25,1482326700, NaN, NaN, NaN,,,,
12/21/2016 13:30,1482327000, NaN, NaN, NaN,,,,
12/21/2016 13:35,1482327300, NaN, NaN, NaN,,,,
12/21/2016 13:40,1482327600, NaN, NaN, NaN,,,,
12/21/2016 13:45,1482327900, NaN, NaN, NaN,,,,
12/21/2016 13:50,1482328200, NaN, NaN, NaN,,,,
12/21/2016 13:55,1482328500, NaN, NaN, NaN,,,,
12/21/2016 14:00,1482328800, NaN, NaN, NaN,,,,
12/21/2016 14:05,1482329100, NaN, NaN, NaN,,,,
12/21/2016 14:10,1482329400, NaN, NaN, NaN,,,,
12/21/2016 14:15,1482329700, NaN, NaN, NaN,,,,
12/21/2016 14:20,1482330000, NaN, NaN, NaN,,,,
12/21/2016 14:25,1482330300, NaN, NaN, NaN,,,,
12/21/2016 14:30,1482330600, NaN, NaN, NaN,,,,
12/21/2016 14:35,1482330900, NaN, NaN, NaN,,,,
12/21/2016 14:40,1482331200, NaN, NaN, NaN,,,,
12/21/2016 14:45,1482331500, NaN, NaN, NaN,,,,
12/21/2016 14:50,1482331800, NaN, NaN, NaN,,,,
12/21/2016 14:55,1482332100, NaN, NaN, NaN,,,,
12/21/2016 15:00,1482332400, NaN, NaN, NaN,,,,
12/21/2016 15:05,1482332700, NaN, NaN, NaN,,,,
12/21/2016 15:10,1482333000, NaN, NaN, NaN,,,,
12/21/2016 15:15,1482333300, NaN, NaN, NaN,,,,
12/21/2016 15:20,1482333600, NaN, NaN, NaN,,,,
12/21/2016 15:25,1482333900, NaN, NaN, NaN,,,,
12/21/2016 15:30,1482334200, NaN, NaN, NaN,,,,
12/21/2016 15:35,1482334500, NaN, NaN, NaN,,,,
12/21/2016 15:40,1482334800, NaN, NaN, NaN,,,,
12/21/2016 15:45,1482335100, NaN, NaN, NaN,,,,
12/21/2016 15:50,1482335400, NaN, NaN, NaN,,,,
12/21/2016 15:55,1482335700, NaN, NaN, NaN,,,,
12/21/2016 16:00,1482336000, NaN, NaN, NaN,,,,
12/21/2016 16:05,1482336300, NaN, NaN, NaN,,,,
12/21/2016 16:10,1482336600, NaN, NaN, NaN,,,,
12/21/2016 16:15,1482336900, NaN, NaN, NaN,,,,
12/21/2016 16:20,1482337200, NaN, NaN, NaN,,,,
12/21/2016 16:25,1482337500, NaN, NaN, NaN,,,,
12/21/2016 16:30,1482337800, NaN, NaN, NaN,,,,
12/21/2016 16:35,1482338100, NaN, NaN, NaN,,,,
12/21/2016 16:40,1482338400, NaN, NaN, NaN,,,,
12/21/2016 16:45,1482338700, NaN, NaN, NaN,,,,
12/21/2016 16:50,1482339000, NaN, NaN, NaN,,,,
12/21/2016 16:55,1482339300, NaN, NaN, NaN,,,,
12/21/2016 17:00,1482339600, NaN, NaN, NaN,,,,
12/21/2016 17:05,1482339900, NaN, NaN, NaN,,,,
12/21/2016 17:10,1482340200, NaN, NaN, NaN,,,,
12/21/2016 17:15,1482340500, NaN, NaN, NaN,,,,
12/21/2016 17:20,1482340800, NaN, NaN, NaN,,,,
12/21/2016 17:25,1482341100, NaN, NaN, NaN,,,,
12/21/2016 17:30,1482341400, NaN, NaN, NaN,,,,
12/21/2016 17:35,1482341700, NaN, NaN, NaN,,,,
12/21/2016 17:40,1482342000, NaN, NaN, NaN,,,,
12/21/2016 17:45,1482342300, NaN, NaN, NaN,,,,
12/21/2016 17:50,1482342600, NaN, NaN, NaN,,,,
12/21/2016 17:55,1482342900, NaN, NaN, NaN,,,,
12/21/2016 18:00,1482343200, NaN, NaN, NaN,,,,
12/21/2016 18:05,1482343500, NaN, NaN, NaN,,,,
12/21/2016 18:10,1482343800, NaN, NaN, NaN,,,,
12/21/2016 18:15,1482344100, NaN, NaN, NaN,,,,
12/21/2016 18:20,1482344400, NaN, NaN, NaN,,,,
12/21/2016 18:25,1482344700, NaN, NaN, NaN,,,,
12/21/2016 18:30,1482345000, NaN, NaN, NaN,,,,
12/21/2016 18:35,1482345300, NaN, NaN, NaN,,,,
12/21/2016 18:40,1482345600, NaN, NaN, NaN,,,,
12/21/2016 18:45,1482345900, NaN, NaN, NaN,,,,
12/21/2016 18:50,1482346200, NaN, NaN, NaN,,,,
12/21/2016 18:55,1482346500, NaN, NaN, NaN,,,,
12/21/2016 19:00,1482346800, NaN, NaN, NaN,,,,
12/21/2016 19:05,1482347100, NaN, NaN, NaN,,,,
12/21/2016 19:10,1482347400, NaN, NaN, NaN,,,,
12/21/2016 19:15,1482347700, NaN, NaN, NaN,,,,
12/21/2016 19:20,1482348000, NaN, NaN, NaN,,,,
12/21/2016 19:25,1482348300, NaN, NaN, NaN,,,,
12/21/2016 19:30,1482348600, NaN, NaN, NaN,,,,
12/21/2016 19:35,1482348900, NaN, NaN, NaN,,,,
12/21/2016 19:40,1482349200, NaN, NaN, NaN,,,,
12/21/2016 19:45,1482349500, NaN, NaN, NaN,,,,
12/21/2016 19:50,1482349800, NaN, NaN, NaN,,,,
12/21/2016 19:55,1482350100, NaN, NaN, NaN,,,,
12/21/2016 20:00,1482350400, NaN, NaN, NaN,,,,
12/21/2016 20:05,1482350700, NaN, NaN, NaN,,,,
12/21/2016 20:10,1482351000, NaN, NaN, NaN,,,,
12/21/2016 20:15,1482351300, NaN, NaN, NaN,,,,
12/21/2016 20:20,1482351600, NaN, NaN, NaN,,,,
12/21/2016 20:25,1482351900, NaN, NaN, NaN,,,,
12/21/2016 20:30,1482352200, NaN, NaN, NaN,,,,
12/21/2016 20:35,1482352500, NaN, NaN, NaN,,,,
12/21/2016 20:40,1482352800, NaN, NaN, NaN,,,,
12/21/2016 20:45,1482353100, NaN, NaN, NaN,,,,
12/21/2016 20:50,1482353400, NaN, NaN, NaN,,,,
12/21/2016 20:55,1482353700, NaN, NaN, NaN,,,,
12/21/2016 21:00,1482354000, NaN, NaN, NaN,,,,
12/21/2016 21:05,1482354300, NaN, NaN, NaN,,,,
12/21/2016 21:10,1482354600, NaN, NaN, NaN,,,,
12/21/2016 21:15,1482354900, NaN, NaN, NaN,,,,
12/21/2016 21:20,1482355200, NaN, NaN, NaN,,,,
12/21/2016 21:25,1482355500, NaN, NaN, NaN,,,,
12/21/2016 21:30,1482355800, NaN, NaN, NaN,,,,
12/21/2016 21:35,1482356100, NaN, NaN, NaN,,,,
12/21/2016 21:40,1482356400, NaN, NaN, NaN,,,,
12/21/2016 21:45,1482356700, NaN, NaN, NaN,,,,
12/21/2016 21:50,1482357000, NaN, NaN, NaN,,,,
12/21/2016 21:55,1482357300, NaN, NaN, NaN,,,,
12/21/2016 22:00,1482357600, NaN, NaN, NaN,,,,
12/21/2016 22:05,1482357900, NaN, NaN, NaN,,,,
12/21/2016 22:10,1482358200, NaN, NaN, NaN,,,,
12/21/2016 22:15,1482358500, NaN, NaN, NaN,,,,
12/21/2016 22:20,1482358800, NaN, NaN, NaN,,,,
12/21/2016 22:25,1482359100, NaN, NaN, NaN,,,,
12/21/2016 22:30,1482359400, NaN, NaN, NaN,,,,
12/21/2016 22:35,1482359700, NaN, NaN, NaN,,,,
12/21/2016 22:40,1482360000, NaN, NaN, NaN,,,,
12/21/2016 22:45,1482360300, NaN, NaN, NaN,,,,
12/21/2016 22:50,1482360600, NaN, NaN, NaN,,,,
12/21/2016 22:55,1482360900, NaN, NaN, NaN,,,,
12/21/2016 23:00,1482361200, NaN, NaN, NaN,,,,
12/21/2016 23:05,1482361500, NaN, NaN, NaN,,,,
