File generated on 14-Jun-2017 11:31:24, Level:1, Processing Version: 1.0,,,,,,
Time(UTC), UnixTime(UTC), scat450 Mean (Mm-1), scat525 Mean (Mm-1), scat635 Mean (Mm-1), bscat450 Mean (Mm-1), bscat525 Mean (Mm-1), bscat635 Mean (Mm-1), RH Mean (prct)
12/21/2016 17:45,1482342300,89.15,65.76,44.56,14.14,11.17,9.14,41.86
12/21/2016 17:50,1482342600,89.91,66.23,44.78,14.18,11.22,9.21,41.91
12/21/2016 17:55,1482342900,90.47,66.7,45.02,14.23,11.23,9.24,42.09
12/21/2016 18:00,1482343200,91.04,67.14,45.29,14.26,11.28,9.29,42.3
12/21/2016 18:05,1482343500,93.07,68.32,45.74,14.31,11.33,9.36,42.34
12/21/2016 18:10,1482343800,103.62,75.88,48.92,14.37,11.41,9.48,42.33
12/21/2016 18:15,1482344100,106.49,77.99,52.72,14.55,11.95,10.58,42.27
12/21/2016 18:20,1482344400,108.76,79.79,53.8,15.55,12.87,10.99,42.16
12/21/2016 18:25,1482344700,113.3,83.88,54.99,16.46,13.21,11.26,42.1
12/21/2016 18:30,1482345000,120.04,89.63,58.01,16.7,13.5,11.49,42.19
12/21/2016 18:35,1482345300,121.22,90.51,60.81,16.73,13.68,11.58,42.22
12/21/2016 18:40,1482345600,120.21,89.83,60.3,16.65,13.66,11.5,42.15
12/21/2016 18:45,1482345900,119.36,89.07,59.83,16.61,13.55,11.49,42.23
12/21/2016 18:50,1482346200,120.19,89.78,60.81,16.63,13.57,11.53,42.44
12/21/2016 18:55,1482346500,120.8,90.32,61.43,16.68,13.62,11.58,42.47
12/21/2016 19:00,1482346800,120.2,89.95,61.06,16.69,13.58,11.57,42.6
12/21/2016 19:05,1482347100,110.5,81.74,56.55,16.19,13.46,11.33,43.13
12/21/2016 19:10,1482347400,112.79,84.37,59.34,16.41,13.24,12.08,44.82
12/21/2016 19:15,1482347700,109.24,80.86,54.7,16.04,12.99,11.25,43.39
12/21/2016 19:20,1482348000,108.7,80.46,54.68,16.13,13.04,11.22,43.69
12/21/2016 19:25,1482348300,109.81,80.27,55.36,16.22,13.13,11.3,44.01
12/21/2016 19:30,1482348600,91.24,69.78,51.71,15.02,12.6,11.28,42.98
12/21/2016 19:35,1482348900,58.01,46.53,36.47,11.02,8.28,8.32,41.94
12/21/2016 19:40,1482349200,41.13,32.29,25.43,9.15,7.07,6.19,41.19
12/21/2016 19:45,1482349500,33.25,25.83,19.56,8.1,6.28,4.37,40.61
12/21/2016 19:50,1482349800,62.13,50.01,36.29,10.84,6.5,4.86,40.06
12/21/2016 19:55,1482350100,107.43,88.54,69.19,15.03,11.48,10.6,40.32
12/21/2016 20:00,1482350400,65.06,53.55,43.46,12.41,9.5,7.89,40.97
12/21/2016 20:05,1482350700,32.46,25.17,19.36,8.12,5.31,4.69,41.46
12/21/2016 20:10,1482351000,31.35,23.65,18.03,7.93,5.07,4.16,41.54
12/21/2016 20:15,1482351300,30.75,23.18,17.79,7.92,5.13,4.1,42.22
12/21/2016 20:20,1482351600,30.93,23.29,17.82,7.89,5.16,3.99,42.43
12/21/2016 20:25,1482351900,31.57,23.73,18.04,8,5.16,3.86,42.71
12/21/2016 20:30,1482352200,32.21,24.25,18.26,8.12,5.25,3.87,42.89
12/21/2016 20:35,1482352500,32.77,24.64,18.47,8.2,5.31,3.92,42.92
12/21/2016 20:40,1482352800,32.74,24.59,18.42,8.2,5.31,3.98,43.17
12/21/2016 20:45,1482353100,32.84,24.76,18.56,8.19,5.35,4.01,43.08
12/21/2016 20:50,1482353400,33.02,24.87,18.61,8.19,5.38,4.01,43.65
12/21/2016 20:55,1482353700,32.8,24.65,18.47,8.13,5.38,3.98,43.54
12/21/2016 21:00,1482354000,43.28,33.33,23.96,9.37,6.53,5.67,43.85
12/21/2016 21:05,1482354300,37.1,28.32,20.78,8.84,6.3,5.07,43.96
12/21/2016 21:10,1482354600,34.93,26.29,19.6,8.57,5.95,4.64,44.04
12/21/2016 21:15,1482354900,34.66,25.69,19.02,8.49,5.81,4.52,44.43
12/21/2016 21:20,1482355200,34.32,25.52,18.63,8.39,5.72,4.38,44.47
12/21/2016 21:25,1482355500,33.85,25.16,18.22,8.24,5.58,4.18,44.99
12/21/2016 21:30,1482355800,34.34,25.43,18.33,8.25,5.58,4.16,44.97
12/21/2016 21:35,1482356100,41,30.07,20.66,8.4,5.72,4.29,45.63
12/21/2016 21:40,1482356400,42.64,31.75,22.28,8.5,5.88,4.38,45.57
12/21/2016 21:45,1482356700,52.73,39.54,27.81,9.96,7.38,5.33,46.13
12/21/2016 21:50,1482357000,75.7,52.86,37.01,12.99,9.54,7.33,45.77
12/21/2016 21:55,1482357300,72.86,54.11,37.65,13.13,9.76,7.88,46.27
12/21/2016 22:00,1482357600,71.13,53.86,37.79,12.9,9.55,7.9,46.05
12/21/2016 22:05,1482357900,72.55,55.02,38.96,13.02,9.72,8.03,46.74
12/21/2016 22:10,1482358200,73.36,55.86,39.75,13.1,9.97,8.09,46.42
12/21/2016 22:15,1482358500,74.03,56.32,40.06,13.08,10.06,8.11,46.95
12/21/2016 22:20,1482358800,63.72,48.53,35.21,12.72,9.82,7.92,46.43
12/21/2016 22:25,1482359100,48.66,37.64,25.99,11.47,9.45,7.64,46.64
12/21/2016 22:30,1482359400,45.67,34.97,24.35,9.79,8.07,7.38,46.08
12/21/2016 22:35,1482359700,44.19,33.43,23.47,9.46,6.93,6.61,46.24
12/21/2016 22:40,1482360000,42.17,31.78,22.26,9.03,6.38,4.86,45.93
12/21/2016 22:45,1482360300,40.51,30.47,21.2,8.74,6.02,4.24,46.12
12/21/2016 22:50,1482360600,39.35,29.53,20.51,8.57,5.85,4.07,45.86
12/21/2016 22:55,1482360900,38.6,28.93,20.07,8.48,5.79,4.07,46.09
12/21/2016 23:00,1482361200,38.06,28.47,19.75,8.39,5.71,4.01,45.88
12/21/2016 23:05,1482361500,37.69,28.15,19.52,8.34,5.66,3.97,46.08
12/21/2016 23:10,1482361800,37.52,27.97,19.4,8.33,5.63,3.96,45.97
12/21/2016 23:15,1482362100,37.29,27.78,19.28,8.32,5.63,3.95,46.07
12/21/2016 23:20,1482362400,37.34,27.79,19.27,8.34,5.63,4.01,46.1
12/21/2016 23:25,1482362700,37.49,27.84,19.33,8.37,5.68,4.08,46.24
12/21/2016 23:30,1482363000,37.55,27.84,19.33,8.35,5.7,4.1,46.3
12/21/2016 23:35,1482363300,37.32,27.65,19.18,8.31,5.69,4.12,46.28
12/21/2016 23:40,1482363600,37.1,27.48,19.1,8.29,5.65,4.11,46.27
12/21/2016 23:45,1482363900,37.34,27.65,19.24,8.33,5.7,4.16,46.32
12/21/2016 23:50,1482364200,50.21,36.43,24.86,8.52,5.82,4.3,46.61
12/21/2016 23:55,1482364500,55.35,41.57,29.37,10.38,6.37,4.58,46.67
12/22/2016 0:00,1482364800,59.45,45.3,32.31,11.85,9.4,7.25,46.69
12/22/2016 0:05,1482365100,64.68,50.48,36.75,12.5,9.59,7.74,46.61
12/22/2016 0:10,1482365400,64.81,50.41,36.86,12.3,9.31,7.55,46.75
12/22/2016 0:15,1482365700,76,58.62,43.77,12.97,9.82,8.09,46.74
12/22/2016 0:20,1482366000,81.15,62.83,45.23,13.34,10.23,8.41,46.91
12/22/2016 0:25,1482366300,77.47,59.76,43.18,13.36,10.28,8.4,46.78
12/22/2016 0:30,1482366600,75.19,58.1,40.99,13.28,10.3,8.37,47.16
12/22/2016 0:35,1482366900,72.9,56.13,37.08,13.11,10.19,8.22,47.01
12/22/2016 0:40,1482367200,71.33,54.75,36.09,12.98,10.06,8.11,47.49
12/22/2016 0:45,1482367500,70.17,53.82,35.51,12.86,9.94,7.99,47.31
12/22/2016 0:50,1482367800,98.63,73.52,45.29,16.27,12.9,9.99,47.86
12/22/2016 0:55,1482368100,100.01,75.41,52.83,17.8,14.37,11.48,47.63
12/22/2016 1:00,1482368400,90.41,68.49,48.05,15.9,12.69,10.3,48.35
12/22/2016 1:05,1482368700,88.64,67.59,47.45,15.57,12.49,10.05,48.13
12/22/2016 1:10,1482369000,86.36,65.72,46.17,15.22,12.24,9.78,48.71
12/22/2016 1:15,1482369300,83.32,63.4,44.57,14.75,11.86,9.43,47.76
12/22/2016 1:20,1482369600,77.62,61.92,43.27,14.49,11.57,9.2,48.56
12/22/2016 1:25,1482369900,74.84,59.22,41.06,14.29,11.35,9,48.14
12/22/2016 1:30,1482370200,73.37,57.16,40.03,14.14,11.16,8.86,48.88
12/22/2016 1:35,1482370500,72.55,56.06,39.24,13.95,10.96,8.71,48.51
12/22/2016 1:40,1482370800,72.2,55.48,38.88,13.78,10.86,8.61,49.18
12/22/2016 1:45,1482371100,71.96,55.12,38.66,13.69,10.76,8.54,48.67
12/22/2016 1:50,1482371400,71.79,55.02,38.54,13.6,10.68,8.46,49.29
12/22/2016 1:55,1482371700,72.25,55.32,38.79,13.59,10.66,8.45,48.75
12/22/2016 2:00,1482372000,72.45,55.41,38.89,13.56,10.61,8.39,49.27
12/22/2016 2:05,1482372300,72.47,55.44,38.92,13.5,10.56,8.33,48.93
12/22/2016 2:10,1482372600,72.64,55.59,38.99,13.48,10.51,8.31,49.41
12/22/2016 2:15,1482372900,72.73,55.69,39.06,13.45,10.45,8.28,49.2
12/22/2016 2:20,1482373200,72.86,55.94,39.1,13.37,10.38,8.26,49.41
12/22/2016 2:25,1482373500,73.19,56.66,39.27,13.33,10.33,8.25,49.33
12/22/2016 2:30,1482373800,75.56,58.34,40.5,13.34,10.33,8.27,49.36
12/22/2016 2:35,1482374100,86.02,62.94,47.81,13.36,10.36,8.27,49.46
12/22/2016 2:40,1482374400,88.15,69.07,49.34,13.41,10.41,8.3,49.26
12/22/2016 2:45,1482374700,89.77,70.59,50.34,13.44,10.46,8.34,49.44
12/22/2016 2:50,1482375000,91.34,72.06,51.37,13.5,10.52,8.4,49.16
12/22/2016 2:55,1482375300,92.23,72.82,52,13.56,10.59,8.46,49.43
12/22/2016 3:00,1482375600,92.89,73.41,52.46,13.63,10.65,8.54,48.88
12/22/2016 3:05,1482375900,93.78,74.25,53.05,13.69,10.73,8.78,49.3
12/22/2016 3:10,1482376200,94.7,74.95,53.59,13.78,10.81,9.69,48.84
12/22/2016 3:15,1482376500,96.07,75.32,53.88,13.84,10.9,9.83,49.36
12/22/2016 3:20,1482376800,94.93,75.16,53.88,13.85,10.93,9.68,48.92
12/22/2016 3:25,1482377100,94.43,74.96,53.84,13.87,10.96,9.53,49.55
12/22/2016 3:30,1482377400,94.74,74.96,53.89,13.91,11.01,9.58,49.01
12/22/2016 3:35,1482377700,94.81,74.95,53.94,13.93,11.03,9.61,49.6
12/22/2016 3:40,1482378000,94.84,74.88,53.91,13.97,11.07,9.63,48.94
12/22/2016 3:45,1482378300,94.24,74.59,53.74,13.97,11.09,9.56,49.43
12/22/2016 3:50,1482378600,93.64,74.26,53.54,14.08,11.1,9.53,48.82
12/22/2016 3:55,1482378900,93.58,74.18,53.54,14.38,11.12,9.51,49.51
12/22/2016 4:00,1482379200,93.28,74.04,53.48,14.2,11.13,9.45,49.1
12/22/2016 4:05,1482379500,93.12,73.99,53.49,14.17,11.13,9.44,49.64
12/22/2016 4:10,1482379800,93.14,74.02,53.62,14.14,11.17,9.44,49.14
12/22/2016 4:15,1482380100,93.24,74.12,53.75,14.17,11.21,9.47,49.51
12/22/2016 4:20,1482380400,93.36,74.21,53.87,14.14,11.26,9.46,49.1
12/22/2016 4:25,1482380700,93.38,74.22,53.93,14.21,11.27,9.42,49.43
12/22/2016 4:30,1482381000,93.35,74.23,54,14.25,11.29,9.43,48.97
12/22/2016 4:35,1482381300,93.5,74.31,54.15,14.29,11.33,9.46,49.21
12/22/2016 4:40,1482381600,93.39,74.32,54.25,14.3,11.36,9.5,48.84
12/22/2016 4:45,1482381900,93.16,74.21,54.25,14.29,11.37,9.5,48.85
12/22/2016 4:50,1482382200,92.89,74.04,54.19,14.29,11.37,9.48,48.61
12/22/2016 4:55,1482382500,92.79,73.97,54.21,14.3,11.38,9.5,48.59
12/22/2016 5:00,1482382800,92.76,73.93,54.24,14.33,11.39,9.52,48.4
12/22/2016 5:05,1482383100,92.7,73.89,54.24,14.34,11.41,9.55,48.24
12/22/2016 5:10,1482383400,92.46,73.68,54.15,14.33,11.4,9.53,48.28
12/22/2016 5:15,1482383700,91.4,71.63,53.93,14.31,11.09,9.52,48.33
12/22/2016 5:20,1482384000,79.53,63.44,47.7,14.23,10.87,9.48,48.38
12/22/2016 5:25,1482384300,79.23,63.61,47.4,14.14,10.85,9.42,48.43
12/22/2016 5:30,1482384600,81.42,65.3,48.88,14.13,10.97,9.4,48.42
12/22/2016 5:35,1482384900,83.6,68.57,49.9,14.12,11.06,9.27,48.47
12/22/2016 5:40,1482385200,86.62,70.9,50.62,14.15,11.18,9.53,48.36
12/22/2016 5:45,1482385500,87.56,71.21,51.12,14.18,11.3,9.68,48.4
12/22/2016 5:50,1482385800,87.05,70.37,51.1,14.15,11.32,9.56,48.31
12/22/2016 5:55,1482386100,86.29,69.46,50.92,14.14,11.26,9.5,48.42
12/22/2016 6:00,1482386400,85.25,68.29,50.51,14.09,11.23,9.42,48.31
12/22/2016 6:05,1482386700,79.72,60.94,46.27,13.54,11.17,9.25,48.4
12/22/2016 6:10,1482387000,75.42,59.25,43.55,12.92,11.09,9.09,48.25
12/22/2016 6:15,1482387300,75.75,59.35,43.68,12.88,11,9,48.37
12/22/2016 6:20,1482387600,75.83,59.51,43.76,12.89,10.94,8.94,48.15
12/22/2016 6:25,1482387900,76.01,59.61,43.92,12.95,10.9,8.91,48.14
12/22/2016 6:30,1482388200,76.02,59.73,44.07,12.98,10.85,8.85,48.01
12/22/2016 6:35,1482388500,76.33,60.08,44.31,12.96,10.83,8.81,48.17
12/22/2016 6:40,1482388800,76.92,60.56,44.79,12.98,10.79,8.79,47.96
12/22/2016 6:45,1482389100,77.25,60.92,45.17,12.93,10.75,8.78,47.94
12/22/2016 6:50,1482389400,77.45,61.15,45.33,12.94,10.71,8.78,47.59
12/22/2016 6:55,1482389700,77.85,61.49,46.92,12.96,10.69,8.76,48.12
12/22/2016 7:00,1482390000,78.16,62.9,48.92,13,10.67,8.74,47.82
12/22/2016 7:05,1482390300,81.13,66.88,50.24,13.05,10.66,8.76,48.27
12/22/2016 7:10,1482390600,87.52,71.19,52.48,13.15,10.7,8.8,47.78
12/22/2016 7:15,1482390900,83.86,67.97,50.86,13.2,10.72,8.81,48.1
12/22/2016 7:20,1482391200,82.02,66.14,49.57,13.24,10.75,8.81,47.42
12/22/2016 7:25,1482391500,82.76,66.95,50.46,13.35,10.84,8.91,47.64
12/22/2016 7:30,1482391800,82.63,66.9,50.48,13.42,10.9,8.96,46.85
12/22/2016 7:35,1482392100,81.32,65.59,49.31,13.45,10.89,8.94,47.22
12/22/2016 7:40,1482392400,73.44,58.57,43.98,13.37,10.85,8.72,46.67
12/22/2016 7:45,1482392700,72.99,58.12,44.02,13.42,10.82,8.77,47.15
12/22/2016 7:50,1482393000,75.06,60.29,45.37,13.46,10.88,8.97,46.64
12/22/2016 7:55,1482393300,68.16,56,40.88,12.52,10.39,8.79,47.25
12/22/2016 8:00,1482393600,70.2,56.51,41.88,12.71,10.54,8.74,46.54
12/22/2016 8:05,1482393900,71.24,57.18,42.44,12.93,10.44,8.69,47.15
12/22/2016 8:10,1482394200,71.38,57.06,42.42,12.96,10.45,8.63,46.65
12/22/2016 8:15,1482394500,71.11,56.67,42.16,12.92,10.37,8.6,47.47
12/22/2016 8:20,1482394800,71.16,56.66,42.25,12.93,10.38,8.6,46.76
12/22/2016 8:25,1482395100,84.06,66.95,49.88,14.03,11.39,8.76,47.74
12/22/2016 8:30,1482395400,89.75,71.84,53.81,15.66,12.89,10.06,47.05
12/22/2016 8:35,1482395700,91.49,73.06,54.96,16.23,13.28,11.1,48.15
12/22/2016 8:40,1482396000,94.16,75.48,56.75,16.72,13.74,11.71,47.58
12/22/2016 8:45,1482396300,96.57,78.09,59.03,17.06,14.19,12.03,48.6
12/22/2016 8:50,1482396600,89.4,72.82,54.22,16.73,13.92,10.75,48.11
12/22/2016 8:55,1482396900,82.83,70.17,50.27,16.43,13.63,10.22,48.93
12/22/2016 9:00,1482397200,82.19,69.03,49.73,16.22,13.45,10.06,48.48
12/22/2016 9:05,1482397500,81.9,68.22,49.52,16.08,13.33,10.04,49.09
12/22/2016 9:10,1482397800,80.2,66.78,48.52,15.9,13.12,9.82,48.07
12/22/2016 9:15,1482398100,79.3,65.53,47.89,15.76,12.98,9.72,48.39
12/22/2016 9:20,1482398400,79.45,64.87,47.89,15.68,12.88,9.7,48.49
12/22/2016 9:25,1482398700,80.48,65.84,48.44,15.69,12.85,9.73,48.71
12/22/2016 9:30,1482399000,90.44,69.45,53.38,15.77,12.93,9.88,48.91
12/22/2016 9:35,1482399300,93.28,73.24,56.42,15.84,13.06,10.13,48.54
12/22/2016 9:40,1482399600,92.02,72.72,55.41,15.89,13.5,10.98,49.23
12/22/2016 9:45,1482399900,91.22,72.16,54.91,15.92,13.37,11.03,48.64
12/22/2016 9:50,1482400200,88.9,70.28,53.5,15.89,13.06,10.68,48.6
12/22/2016 9:55,1482400500,77.36,65.37,46.32,15.77,12.68,9.94,47.57
12/22/2016 10:00,1482400800,74.95,59.7,44.21,15.66,12.41,9,48.24
12/22/2016 10:05,1482401100,74.17,59.08,43.75,15.55,12.25,9,48.03
12/22/2016 10:10,1482401400,73.17,57.88,43.02,14.5,12.06,8.87,47.69
12/22/2016 10:15,1482401700,72.08,56.73,42.23,13.35,11.86,8.71,48.18
12/22/2016 10:20,1482402000,67.85,55.69,41.54,13.23,11.7,8.55,47.08
12/22/2016 10:25,1482402300,58.59,49.53,37.54,12.75,11.45,8.33,46.97
12/22/2016 10:30,1482402600,55.72,42.56,32.23,12.39,10.47,8.13,46.39
12/22/2016 10:35,1482402900,55.27,42.32,31.7,12.18,8.86,7.96,46.32
12/22/2016 10:40,1482403200,55.59,42.75,32.07,12.11,8.61,7.86,46.38
12/22/2016 10:45,1482403500,55.65,42.95,32.28,12.02,8.71,7.79,46.68
12/22/2016 10:50,1482403800,56.4,43.56,32.75,12.01,8.85,7.74,46.05
12/22/2016 10:55,1482404100,56.67,43.82,32.86,11.85,8.88,7.68,45.58
12/22/2016 11:00,1482404400,55.66,42.93,32.12,10.93,8.7,7.54,45.44
12/22/2016 11:05,1482404700,49.73,42.01,31,10.39,8.51,7.43,45.46
12/22/2016 11:10,1482405000,47.99,41.4,27.89,10.34,8.39,7.29,45.38
12/22/2016 11:15,1482405300,47.23,40.84,27.04,10.33,8.29,7.09,45.59
12/22/2016 11:20,1482405600,45.24,32.61,25.53,10.16,8.12,6.36,45
12/22/2016 11:25,1482405900,44.64,31.83,25.11,10.06,8,5.72,44.95
12/22/2016 11:30,1482406200,45.18,33.68,25.44,10.05,8,5.91,45.14
12/22/2016 11:35,1482406500,50.55,38.27,29.21,10.2,8.07,6.36,44.98
12/22/2016 11:40,1482406800,51.53,39.2,29.08,10.25,8.07,6.46,44.57
12/22/2016 11:45,1482407100,48.03,36.62,26.96,10.14,7.99,6.32,44.01
12/22/2016 11:50,1482407400,41.33,34.09,25.18,9.97,7.84,6.03,43.92
12/22/2016 11:55,1482407700,36.44,32.2,20.65,9.78,6.62,5.85,43.57
12/22/2016 12:00,1482408000,36.16,28.59,19.2,8.69,5.77,5.69,43.66
12/22/2016 12:05,1482408300,37.28,28.9,20.03,8.59,5.89,5.61,44.3
12/22/2016 12:10,1482408600,39.32,30.86,21.56,8.97,6.18,5.63,44.37
12/22/2016 12:15,1482408900,40.14,31.07,21.8,8.99,6.3,5.62,44.09
12/22/2016 12:20,1482409200,39.4,30.35,21.41,8.91,6.29,5.53,43.95
12/22/2016 12:25,1482409500,31.06,25.18,19.08,8.62,6.01,5.39,43.48
12/22/2016 12:30,1482409800,26.88,20.4,14.97,8.43,5.81,5.27,43.48
12/22/2016 12:35,1482410100,26.21,19.62,14.16,8.26,5.63,5.08,43.86
12/22/2016 12:40,1482410400,25.34,18.9,13.56,8.11,5.46,4.34,43.63
12/22/2016 12:45,1482410700,24.42,18.11,12.94,7.96,5.35,3.72,43.6
12/22/2016 12:50,1482411000,24.12,17.9,12.78,7.83,5.24,3.5,43.61
12/22/2016 12:55,1482411300,24.09,17.9,12.81,7.75,5.18,3.48,43.66
12/22/2016 13:00,1482411600,24.1,17.94,12.85,7.71,5.14,3.43,43.13
12/22/2016 13:05,1482411900,23.84,17.71,12.71,7.67,5.09,3.36,42.6
12/22/2016 13:10,1482412200,23.43,17.36,12.48,7.6,5.03,3.28,42.72
12/22/2016 13:15,1482412500,23.08,17.04,12.33,7.53,4.95,3.22,42.5
12/22/2016 13:20,1482412800,23.01,16.95,12.32,7.47,4.89,3.16,42.41
12/22/2016 13:25,1482413100,24.12,17.51,12.6,7.46,4.9,3.19,42.77
12/22/2016 13:30,1482413400,23.82,17.4,12.51,7.42,4.87,3.2,42.55
12/22/2016 13:35,1482413700,23.71,17.12,12.33,7.37,4.81,3.2,42.58
12/22/2016 13:40,1482414000,23.69,17.06,12.26,7.33,4.78,3.2,42.76
12/22/2016 13:45,1482414300,23.62,17.05,12.25,7.3,4.75,3.17,42.79
12/22/2016 13:50,1482414600,23.64,17.17,12.43,7.29,4.73,3.14,42.71
12/22/2016 13:55,1482414900,23.73,17.34,12.58,7.3,4.71,3.15,42.82
12/22/2016 14:00,1482415200,23.93,17.68,12.86,7.31,4.71,3.2,42.56
12/22/2016 14:05,1482415500,24.1,17.91,13.01,7.31,4.72,3.23,42.53
12/22/2016 14:10,1482415800,23.95,17.72,12.89,7.26,4.69,3.2,42.25
12/22/2016 14:15,1482416100,23.63,17.35,12.65,7.2,4.63,3.14,42.4
12/22/2016 14:20,1482416400,22.81,17.14,12.49,7.15,4.59,3.11,42.65
12/22/2016 14:25,1482416700,21.32,16.95,12.37,7.1,4.55,3.09,42.53
12/22/2016 14:30,1482417000,21.04,16.82,12.27,7.05,4.51,3.09,42.43
12/22/2016 14:35,1482417300,21.68,16.83,12.28,7.06,4.5,3.1,42.06
12/22/2016 14:40,1482417600,22.64,17.02,12.43,7.09,4.53,3.12,41.39
12/22/2016 14:45,1482417900,25.91,18.97,13.92,7.16,4.59,3.18,41.64
12/22/2016 14:50,1482418200,30.69,23.03,16.89,7.24,4.64,3.25,41.8
12/22/2016 14:55,1482418500,32.03,24.16,17.74,7.33,4.71,3.32,41.21
12/22/2016 15:00,1482418800,32.39,24.47,17.89,7.4,4.79,3.4,40.97
12/22/2016 15:05,1482419100,31.92,24.05,17.6,7.46,4.83,3.45,40.36
12/22/2016 15:10,1482419400,29.96,22.58,16.9,7.23,4.78,3.45,39.89
12/22/2016 15:15,1482419700,22.27,16.32,12.68,6.74,4.52,3.42,39.9
12/22/2016 15:20,1482420000,20.78,15.22,11.06,6.44,4.31,3.39,39.48
12/22/2016 15:25,1482420300,21.6,15.88,11.5,6.58,4.33,3.37,39.09
12/22/2016 15:30,1482420600, NaN, NaN, NaN, NaN, NaN, NaN, NaN
12/22/2016 15:35,1482420900,21.52,15.83,11.47,6.71,4.21,3.36,38.09
12/22/2016 15:40,1482421200,21.2,15.58,11.3,6.66,4.16,3.33,37.76
12/22/2016 15:45,1482421500,20.69,15.16,10.99,6.57,4.08,3.28,37.69
12/22/2016 15:50,1482421800,20.55,15.12,10.96,6.6,4.07,3.16,38.06
12/22/2016 15:55,1482422100,20.25,14.96,10.85,6.57,4.01,3.01,37.53
12/22/2016 16:00,1482422400,20.33,15.07,10.91,6.57,4.01,3.01,37.4
12/22/2016 16:05,1482422700,20.55,15.21,11.02,6.6,4.02,3.06,37.39
12/22/2016 16:10,1482423000,23.64,17.36,11.5,6.69,4.09,3.12,37.16
12/22/2016 16:15,1482423300,22.93,16.85,11.63,6.7,4.11,3.1,36.58
12/22/2016 16:20,1482423600,21.62,15.72,11.32,6.7,4.1,3.1,36.63
12/22/2016 16:25,1482423900,22.17,16.09,11.62,6.74,4.12,3.24,36.78
12/22/2016 16:30,1482424200,22.86,16.61,11.91,6.77,4.14,3.27,36.34
12/22/2016 16:35,1482424500,23.52,17.09,12.18,6.83,4.18,3.33,36.74
12/22/2016 16:40,1482424800,24.13,17.54,12.49,6.88,4.23,3.49,36.83
12/22/2016 16:45,1482425100,24.59,17.88,12.71,6.93,4.27,3.69,36.64
12/22/2016 16:50,1482425400,24.69,17.95,12.79,6.96,4.29,3.67,36.58
12/22/2016 16:55,1482425700,24.71,18,12.83,6.97,4.32,3.71,36.12
12/22/2016 17:00,1482426000,24.69,17.97,12.85,6.98,4.34,3.7,35.51
12/22/2016 17:05,1482426300,25.28,18.36,13.12,7.05,4.41,3.73,35.58
12/22/2016 17:10,1482426600,35.9,26.55,18.29,9.04,6.47,4.71,35.51
12/22/2016 17:15,1482426900,27.07,19.75,13.92,7.44,5.06,4.19,35.8
12/22/2016 17:20,1482427200,27.06,19.73,13.99,7.52,4.94,4.1,35.53
12/22/2016 17:25,1482427500,26.29,19.15,13.69,7.36,4.87,3.94,35.56
12/22/2016 17:30,1482427800,25.5,18.56,13.31,7.32,4.76,3.78,35.12
12/22/2016 17:35,1482428100,25.17,18.26,13.1,7.26,4.7,3.7,35.25
12/22/2016 17:40,1482428400,24.95,18.09,12.99,7.28,4.7,3.66,35.25
12/22/2016 17:45,1482428700,24.76,18.01,12.91,7.27,4.68,3.63,35.38
12/22/2016 17:50,1482429000,24.65,17.94,12.83,7.24,4.62,3.6,34.98
12/22/2016 17:55,1482429300,24.81,18.05,12.9,7.27,4.63,3.59,35.04
12/22/2016 18:00,1482429600,24.89,18.12,12.91,7.31,4.63,3.61,34.94
12/22/2016 18:05,1482429900,24.97,18.1,12.92,7.31,4.62,3.62,35.08
12/22/2016 18:10,1482430200,25.1,18.17,13,7.33,4.63,3.63,35.37
12/22/2016 18:15,1482430500,25.27,18.29,13.13,7.37,4.67,3.65,35.63
12/22/2016 18:20,1482430800,25.3,18.31,13.18,7.37,4.67,3.65,35.13
12/22/2016 18:25,1482431100,25.15,18.22,13.16,7.36,4.65,3.64,35.34
12/22/2016 18:30,1482431400,24.99,18.14,13.13,7.33,4.64,3.62,35.75
12/22/2016 18:35,1482431700,24.93,18.16,13.14,7.33,4.63,3.6,36.07
12/22/2016 18:40,1482432000,24.74,18.08,13.11,7.29,4.59,3.58,35.14
12/22/2016 18:45,1482432300,21.39,17.43,12.96,7.23,4.51,3.53,34.74
12/22/2016 18:50,1482432600,19.46,14.86,12.48,7.17,4.34,3.51,34.86
12/22/2016 18:55,1482432900,20.07,14.98,11.38,7.12,4.25,3.46,35.27
12/22/2016 19:00,1482433200,22.43,16.51,13.37,7.13,4.3,3.47,35.83
12/22/2016 19:05,1482433500,21.6,15.76,12.15,7.09,4.18,3.43,34.94
12/22/2016 19:10,1482433800,21.51,15.69,11.94,7.05,4.12,3.42,34.97
12/22/2016 19:15,1482434100,25.44,17.82,13.2,7.09,4.32,3.47,34.16
12/22/2016 19:20,1482434400,52.9,40.19,29.6,9.77,7.84,4.96,34.14
12/22/2016 19:25,1482434700,30.87,23.99,18.09,8.75,5.55,4.84,33.96
12/22/2016 19:30,1482435000,21.17,15.33,11.79,6.67,4.02,3.26,33.84
12/22/2016 19:35,1482435300,15.78,11.19,8.53,6.1,3.26,2.74,34.27
12/22/2016 19:40,1482435600,29.08,20.72,15,6.64,4.97,3.04,38.55
12/22/2016 19:45,1482435900,55.27,39.94,28.2,11.13,8.2,6,41.73
12/22/2016 19:50,1482436200,58.25,42.85,29.85,11.95,8.82,7.56,42.13
12/22/2016 19:55,1482436500,59.76,43.96,30.67,12.26,9.13,7.82,42.04
